"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Gm45774",1.41230809292039,0.27141340039717,3.23597473314853,0.0019871792012904,0.0104113396871905,-1.37235027966858
"Hnrnpdl",-0.297521842110614,7.12441460318399,-3.64609011823661,0.000563512094170776,0.00348062084494942,-1.37349958964188
"Pla2g4b",1.72276415482288,-0.435513974979613,3.24350185135711,0.00194320678525316,0.0102182067561926,-1.37805793647017
"Ccdc186",0.378356837227922,5.1528808016384,3.52739863475475,0.000818336633802409,0.00482746132193614,-1.38125237221902
"Igip",0.82320242844913,1.71434009237179,3.28549186319218,0.00171424803237682,0.00916245273441259,-1.38215432473464
"Nhlrc3",0.327964113024305,5.5963582488255,3.55389701782439,0.00075336483932345,0.00449369455382382,-1.38250971953201
"Strbp",0.346685227512846,5.30753007941359,3.53648429118906,0.000795480996064332,0.00471197387408432,-1.38254427433914
"Trappc5",-0.339501571906647,5.30265206299249,-3.53540576800793,0.00079816198559241,0.00472375581720241,-1.38273308335248
"Tigd5",-0.545374556880381,3.14694635728625,-3.38567380917556,0.00126648666583266,0.00705794926201887,-1.38443329867509
"Rps12-ps3",0.309413601190228,7.12943546029159,3.64273472268921,0.000569537728073261,0.0035146591503947,-1.38573125413796
"Bcl11a",-1.12566951373117,0.857843911747228,-3.24038428998318,0.00196130687072725,0.0102955414684638,-1.38882737354652
"P2rx2",-2.26233096837461,-1.15688744009659,-3.29267180409692,0.00167773959241228,0.00900433078812934,-1.39008035009358
"Nck1",0.379458394542802,4.46583753449393,3.47916701031889,0.000950502545392481,0.00550135078572117,-1.3939086906848
"Apold1",0.503113071844457,3.1691478489733,3.38321522309785,0.00127600771473026,0.0071037599727093,-1.40121128199463
"Gm16253",1.0418327180961,1.01776410437691,3.24232714121985,0.00195000843236869,0.0102441093233343,-1.40225830312967
"Mynn",0.340078942735341,5.12697367618519,3.51816165324163,0.000842212491719759,0.00494587021750354,-1.40380561329757
"Mrps30",0.339494849360775,5.20482242030217,3.52271989646599,0.000830348670455955,0.00488565635512621,-1.40457430305624
"Pcdhb16",-1.57779256020737,0.0616654915089797,-3.22210276978486,0.00207068064986943,0.0107811708199699,-1.40725635652222
"Bcl2",-0.501343216130489,3.27096915522239,-3.3871550098052,0.00126078311270688,0.00703190450545075,-1.40728086977507
"Gm10052",-0.349712641179877,4.99896684419026,-3.50792094868499,0.000869456718584164,0.00508835289635186,-1.40803800934414
"Dopey1",-0.366100718428063,4.69953927816802,-3.48849600662077,0.000923452350676817,0.00536639994465457,-1.40870455185749
"Ywhah",0.277061363696666,8.50415310657454,3.7182300367566,0.000447773009274534,0.0028575222164664,-1.40878016473016
"Erlec1",0.364058300755532,4.63400084853376,3.48443373893936,0.000935140101873528,0.00542309748606563,-1.41075755464197
"6820431F20Rik",0.478663429553962,3.64368628127087,3.41545586094996,0.0011563683528883,0.00651877593152782,-1.41128344092289
"Cbx2",0.314905076663786,5.81099541011318,3.55406964780356,0.000752958125180718,0.00449224984144852,-1.41969014056628
"Pmfbp1",-1.21870632327185,0.532223712484332,-3.21941616245053,0.00208722938251918,0.0108522415743434,-1.42156062905453
"Carf",0.543928471005986,2.93656265460281,3.35812796969033,0.00137711030387071,0.00758619146011651,-1.42168924925857
"Atad3a",-0.327802226310707,5.75342732137201,-3.54936391370715,0.00076411993801735,0.00455088836367279,-1.42178740544372
"Cpe",0.276420405325566,10.9310560491926,3.87260730966116,0.000271684359410982,0.00185425763619987,-1.4223599274626
"Gm45885",2.80722790022778,-3.76820331495217,3.38834093702787,0.00125623408344998,0.00701517497265004,-1.42496443588439
"Gbp4",1.10951115309938,0.749388784139629,3.22405009146061,0.0020587629315301,0.0107246545920054,-1.42553101528187
"AC149090.1",0.284819051957608,7.93311197201093,3.67742324280348,0.000510106859883188,0.00319263993188866,-1.42626140900729
"Fam72a",-0.661178112228132,2.27810653490625,-3.30481698830974,0.00161764827746593,0.00872814098256515,-1.42719825277122
"S1pr2",-0.319485969147755,6.21174485504219,-3.57425783981235,0.00070681016369752,0.0042522284952827,-1.42820225320643
"Gm29724",-2.74027269422979,-3.67512160005884,-3.37205996203965,0.00132006458560638,0.00731473288132173,-1.42826095611289
"Tpst2",0.313947089493049,6.37767485731482,3.58158456139065,0.000690738452477175,0.00416839666779983,-1.43679049009002
"Tsc22d4",0.305056877622561,6.57477845208008,3.59299203617388,0.000666406594467921,0.00403583164230107,-1.43721015693815
"Slc30a9",0.301834987539869,6.39426602782778,3.58022957858267,0.000693684220581144,0.00418432405818628,-1.44376332022919
"Gm28694",2.78484343049418,-3.23988248137845,3.34696604186114,0.00142448759215132,0.00781250907388553,-1.44781868408989
"Sptan1",-0.275653088796846,8.94363384929348,-3.73234250025683,0.000427964489216033,0.00274716180230894,-1.44863171964613
"Dnm3",-1.07500056242169,0.927216243994777,-3.21946450370543,0.00208693051844985,0.0108522415743434,-1.44866842091898
"AI837181",0.315196945244177,6.32578463337597,3.57374299917826,0.000707952801351471,0.00425816456971468,-1.45106737615936
"Rab13",-0.346830094872333,5.0833924602989,-3.4981275801276,0.000896292980297444,0.00522859910552923,-1.45229202365803
"Myo15b",1.96898605046457,-0.829756407068345,3.23197873398118,0.00201090214841756,0.0105194837101223,-1.45303055638868
"Nthl1",0.43680549088921,4.12581459598116,3.43346345169333,0.00109425382791488,0.00621526748511675,-1.45859063975946
"Aldh3a1",0.285103190159293,7.81578468873559,3.65947668490314,0.000540072841785768,0.0033525276405192,-1.45905720605433
"Med25",-0.305246943177728,6.25542001048557,-3.56468192362787,0.000728353286303633,0.00436548357969564,-1.46437773753796
"Them6",0.311181525022532,6.71022392206898,3.59153085277488,0.00066947700832898,0.00405262883317212,-1.46526970098305
"1700026J14Rik",2.77403038942827,-3.28813358424428,3.34473497576983,0.0014341403874893,0.00785755849943226,-1.46592647477369
"Gm9294",1.2872650606093,0.336907076164029,3.19805492998394,0.00222330391237399,0.0114485687224583,-1.46901478708221
"Amd-ps1",2.77930007663237,-3.79597829318708,3.36892141200233,0.00133271713166592,0.0073773579392664,-1.47267595462177
"Gm10033",-0.647489796924665,2.42795945612296,-3.29884673702348,0.00164692920447936,0.0088598691463195,-1.47322685250646
"Igsf11",-0.592255814639701,2.61474849141721,-3.31253428625308,0.0015805265620949,0.00855489372272062,-1.47464011407894
"Kdm2b",-0.336288447915352,5.21366229698672,-3.49826265135088,0.000895917555203965,0.0052275257863151,-1.47567632554726
"Nop14",-0.313626538229874,5.99038623195751,-3.54442462171367,0.00077600508427312,0.00460960862219841,-1.47805081497636
"Gtf2h4",-0.338736123682202,5.37694541915272,-3.50730802657305,0.000871113622142278,0.00509695729158757,-1.47876613516208
"Rassf5",0.356585252248739,4.72064165127716,3.46638245285832,0.000988796758747924,0.00569162586237975,-1.47965357647007
"Rars2",-0.482601545885185,3.37243538564674,-3.36859486971123,0.00133404010184344,0.00738318464958224,-1.48163863130993
"Smoc2",-1.09603133742507,0.80195266036703,-3.20224660416593,0.00219596169232936,0.0113355625581168,-1.48261029277769
"Chic2",0.310248426560325,5.97302195398846,3.54159167766294,0.000782901023167039,0.00464652863282381,-1.4848947047006
"Fam98b",-0.316223948040768,5.75606980842547,-3.52804960570082,0.000816678509855208,0.00481976227979602,-1.48524096269603
"1810034E14Rik",-0.788102374016946,1.7222848025693,-3.24457641269471,0.00193700457016158,0.0101895172023507,-1.4885825920885
"Ldb2",-1.77464952301128,-0.422598968334632,-3.19879294348534,0.00221846677557042,0.0114279706169593,-1.48919361638983
"Gal3st1",-0.798123948591139,1.67491112847437,-3.24070112554687,0.00195946015297026,0.0102878251100094,-1.49096734115738
"Gtf2f1",-0.29682583160527,6.81773349939652,-3.58784029660861,0.000677292201885133,0.00409721270644159,-1.49399714501252
"Sema6d",-1.27046996806112,0.462363274983079,-3.18907676576669,0.00228294824996081,0.0117245030864129,-1.49433139828463
"Exoc2",0.314146593291235,5.83799728816657,3.53027569285107,0.000811032438974614,0.00479161895523145,-1.49466768503553
"Sars2",-0.471467915933684,3.56066024364443,-3.37752472598405,0.0012983050740998,0.00720732194723385,-1.49687670259463
"Ggnbp1",0.460608382676116,3.60163504483601,3.38027193370942,0.00128749490933259,0.00715895408046124,-1.50232898726158
"C330018D20Rik",-0.570022753680106,2.92978295435209,-3.3261174008156,0.00151713485818983,0.00825585369920443,-1.50392870382984
"Gm32856",-0.977074742209639,1.1040764749323,-3.2050751136411,0.0021776902731989,0.0112561401268677,-1.50479236307789
"Gm40723",-0.751132298369671,1.94636039356104,-3.25213733148362,0.00189388807968462,0.00999543907845919,-1.50646642553798
"Xpr1",0.32582126999211,6.19873101602884,3.54673591646882,0.00077042180398061,0.00458342226607811,-1.50901753633308
"Plekhm2",0.309736798459632,6.26100098170804,3.55017989893081,0.000762173231688418,0.00454127524279198,-1.50967243111849
"Ttc17",0.394122995517453,4.42382736862325,3.43528282529298,0.0010881572071887,0.00618790271901331,-1.51261180020991
"Rad23a",0.310749244493515,6.21761491077141,3.54622170705587,0.000771660637261702,0.00458879290542363,-1.51381450095177
"Ap1s1",-0.295643248545409,7.23361900658633,-3.60582691569121,0.000640007223074591,0.00389756405898703,-1.51400197244331
"Med24",-0.295163649470804,6.65860345446067,-3.57150026715157,0.000712950883834457,0.00428350930360121,-1.5146831549708
"Fam53b",0.365279061845122,4.7341872852308,3.45497495140129,0.00102419855940297,0.00586818927016723,-1.51525226327258
"4930503L19Rik",-0.396949805312087,4.63664614398084,-3.44710131541889,0.00104933145028652,0.0059883163872464,-1.51618577611856
"Fignl1",-0.314684304442478,5.90357553376579,-3.52382230974759,0.000827503361482332,0.00487311500797887,-1.52357055131097
"Pcnx",0.314257748582484,6.15180075986199,3.53868877377404,0.000790027733422199,0.00468373584814589,-1.5246441631128
"Ifit1bl1",2.43556921740437,-1.49488566206975,3.25890331846939,0.00185607249979603,0.00981292773512686,-1.5261486008308
"Gnaz",0.999323204069568,1.32590791935569,3.20850536904288,0.00215572344892602,0.011165846020452,-1.52727627215508
"Ptp4a2",0.273789256742463,8.62889390417473,3.68708706802011,0.000494635877059605,0.00311293429243296,-1.52751480564963
"Fbxl7",-2.69402101653014,-2.9217114247197,-3.29240251172744,0.00167909554607414,0.00900806720562801,-1.52850666345932
"Gm13932",-2.662627065563,-2.40012360791688,-3.28076040062528,0.00173871459630214,0.0092823224792224,-1.52880540655022
"Il2ra",-2.43546305804769,-1.47474211621828,-3.25677402821657,0.00186789587742181,0.00987352549840444,-1.52892840185731
"Slc30a1",0.726576385702708,1.96264813083442,3.24584756792001,0.00192969170570322,0.0101530041247857,-1.53184226877933
"Utp6",-0.307394005375557,6.09779566757046,-3.53193747083826,0.000806841864885304,0.00476995687473977,-1.53369338491177
"Emc9",0.810475107017156,1.83687409758742,3.23624402378016,0.00198559001979249,0.0104052531250066,-1.53381007571629
"Crip1",0.27990805416098,8.38481636611277,3.66965061859562,0.000522884679093708,0.00325842353537469,-1.53408679896507
"Zswim7",0.509452481638786,3.1747767593972,3.33618007106062,0.00147172952727172,0.00803770364024176,-1.5342087631829
"Dnajc16",-0.337033881974292,5.22053291806769,-3.47856240083843,0.000952281380393541,0.00550825311151904,-1.5344167837903
"Cetn3",-0.356801029617215,4.84838524599789,-3.45194165469918,0.00103381254000819,0.00591582544635451,-1.54291240402219
"Gm31663",2.75695928901262,-3.79597829318708,3.33345858829467,0.00148388124241504,0.00809435579037705,-1.54372195943282
"Klhl11",-0.457072927579504,3.59818860797644,-3.36371215771571,0.00135397093767033,0.00747682192011401,-1.54428690798667
"Idh2",0.282245463637868,7.97409331179828,3.64085280512752,0.000572944158951402,0.0035292998304728,-1.5444535193279
"Ap2s1",-0.306539854503993,6.69413791121832,-3.56335950050211,0.000731377061293376,0.00437976171331978,-1.54506714256084
"Ubxn2b",-0.507318100875117,3.10309792250766,-3.32413659074735,0.00152622725053134,0.00829882268623243,-1.54796019351371
"Gm26721",2.78185919962816,-3.81012644278483,3.33332465217459,0.00148448172220301,0.00809601405795836,-1.54816477561122
"Pip4k2a",0.40232379526724,4.22010445879726,3.40860022618454,0.00118088252742431,0.00663915157018233,-1.54922672708744
"Mettl1",-0.428757522412462,3.84396444877605,-3.38035782061805,0.0012871583244468,0.00715854019667386,-1.54938160747098
"Lix1l",0.278215470170423,7.63242599321832,3.61782520150525,0.000616232888057185,0.00376706323576843,-1.55111962294622
"Lrp2bp",1.36649770954671,0.46922262240073,3.16708648939672,0.00243544438513744,0.0124238146506535,-1.55151530866743
"Yars2",-0.396418478712122,4.33064261576397,-3.41205172224192,0.001168479871254,0.00657890306068719,-1.55802012719798
"Plpp7",-2.36066310216626,-1.37533242629178,-3.23558025426464,0.00198950932509511,0.0104215482717,-1.55976457657065
"1110046J04Rik",0.510542838961712,3.20434636104022,3.32909136052586,0.00150357968241171,0.00819035515412259,-1.5604005698075
"Slc25a45",-0.4845284876374,3.43533789593608,-3.34522287634917,0.00143202419969968,0.00784785175123898,-1.56095498913735
"AC126055.1",-1.95604959853024,-0.838292427189776,-3.1878054568796,0.00229151437073305,0.0117621020529337,-1.56142165132174
"Sympk",0.272349465457246,8.61724667942091,3.67508515698494,0.000513918838413416,0.00321208096144544,-1.56174622596911
"Cacna1s",2.75509641572925,-3.816454417818,3.32676229599832,0.00151418569069563,0.00824319550554739,-1.56310562038183
"Ndufs1",-0.303527254261486,6.13490982290096,-3.52328753982367,0.000828882433013211,0.00487913183839012,-1.56571064057095
"Nudt16",0.416284544943092,3.93494766663162,3.38224854361184,0.00127976977197955,0.00712180011482484,-1.56672063450036
"Gm7893",-2.69983090904428,-3.68729884375713,-3.30550782253825,0.00161429199095472,0.00871347527119994,-1.56710955199073
"Wdfy4",-2.62717532469636,-2.67570673652503,-3.26966110252011,0.0017974076059013,0.00955642708223265,-1.5690720415265
"Agps",-0.310146106680149,6.21640949574967,-3.5256559737432,0.000822791237183987,0.00485269121248016,-1.57285225182873
"Mrpl38",0.31308875266625,6.51658234127113,3.54381178687548,0.000777491925815175,0.00461743628060787,-1.5731223157698
"Atf4",-0.276242970417356,8.07906208539054,-3.63639109539006,0.000581098123654114,0.00357468944866476,-1.5762165002995
"Kif3b",0.301140734760398,6.19237340770557,3.52310435453899,0.000829355336007432,0.00488086339662822,-1.57769723063445
"Slc39a13",0.309027772098683,6.21570197239064,3.52427731948232,0.000826331695169621,0.00486831490830568,-1.57827478895457
"Celf4",2.78044957390807,-3.29244668954855,3.28886689233808,0.00169699440873063,0.00909515727560499,-1.58106565118517
"Cdk18",0.401458781877145,4.15850586366433,3.39245796166027,0.00124056213377292,0.00693896562616493,-1.58294117460774
"Adam17",0.2944634397077,6.50215220628398,3.53894873801757,0.000789387005757203,0.00468095352143582,-1.58506619407979
"Gm31305",-2.72258843418989,-2.65983829436937,-3.25962905821169,0.00185205879556679,0.0097992965569739,-1.58671171891917
"Hk1",0.293139303563028,8.21324867974966,3.64117308326108,0.000572363058103525,0.00352731167403136,-1.58794913878797
"Gm13493",-0.570022496715912,2.81577127526401,-3.28600663127845,0.0017116058172984,0.00915191307087674,-1.59052272522756
"Art2a-ps",-1.44373045765153,-0.0184732381975998,-3.14572720399198,0.00259267351067015,0.0130889509254705,-1.59368007811208
"Gm17435",-0.956920564309922,1.26849598266375,-3.17777794631057,0.00236014580132669,0.0120803189122452,-1.59460577204108
"Mt3",1.29437939027654,0.322349082282552,3.14657982144294,0.00258621901919741,0.013063611312842,-1.59597273740642
"4932415D10Rik",-2.71939079955475,-3.70953007963674,-3.2935414223876,0.0016733678988462,0.00898400121980652,-1.59781465062704
"Cyp27a1",0.892793916629477,1.33384807749769,3.18082321671079,0.00233910160563514,0.0119793412500148,-1.60140687775942
"Ddx1",-0.27962695574942,7.51204109929693,-3.59304729399658,0.000666290743924133,0.00403583164230107,-1.60235616839878
"Rab4a",0.357468753399421,5.14494614860394,3.45107610933375,0.00103657153463971,0.0059278866798757,-1.60247047335796
"N4bp3",0.370623902948308,4.6211704554029,3.41685605822791,0.00115142122741643,0.00649759443212657,-1.60357936458524
"Med16",-0.344230896736458,5.037415583799,-3.44261790538039,0.00106390292344582,0.0060635665580385,-1.60520062059746
"Clip3",2.77353227274108,-3.76995842620086,3.29819541477003,0.00165015367578568,0.0088737192644111,-1.6064812155769
"Nubpl",0.430709496042338,3.86753445375733,3.36309771970888,0.00135649888195322,0.0074877531775817,-1.60694084412769
"Dcst1",-1.02818704084667,0.986301284447183,-3.16042811483195,0.00248347146057539,0.0126263554596783,-1.60704510977855
"Bbc3",0.407332467679569,4.34234418989738,3.39667769686313,0.001224691408612,0.00686143789392039,-1.60716950016188
"Gm18935",2.74433701426889,-2.65755100793284,3.25530219218991,0.0018761100139099,0.00990927198256048,-1.60942961240182
"Adcy9",0.423815483211761,3.84436931280596,3.35964312049937,0.00137079523006357,0.00755902773573223,-1.61195217270206
